RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31
753924,54,"Urban Honolulu, HI",Msa,HI,390000.0,395000.0,470000.0,409000.0,416400.0,410000.0,465000.0,365000.0,420000.0,450000.0,438000.0,351317.0,385000.0,442000.0,418500.0,431267.0,400000.0,412000.0,415000.0,427500.0,420000.0,435000.0,415000.0,425000.0,425000.0,417000.0,425000.0,425000.0,428444.0,475000.0,465758.0,480832.0,440000.0,441000.0,450000.0,425000.0,440000.0,440000.0,425000.0,460000.0,385893.0,420000.0,425000.0,413070.0,431500.0,474500.0,428975.0,409000.0,457495.0,411200.0,441000.0,445000.0,450000.0,449175.0,435000.0,455100.0,450000.0,462000.0,443000.0,455000.0,450000.0,435350.0,475000.0,424500.0,485000.0,450000.0,500000.0,479000.0,450000.0,460000.0,481098.0,510300.0,475000.0,510000.0,467790.0,500000.0,525000.0,489700.0,490000.0,535000.0,455000.0,575000.0,518225.0,595900.0,488000.0,498450.0,499700.0,500250.0,492500.0,501500.0,545000.0,530000.0,525500.0,525000.0,537000.0,530000.0,569000.0,530000.0,549350.0,575000.0,565000.0,568230.0,559802.0,549750.0,565000.0,574155.0,557500.0,560000.0,550000.0,531900.0,543000.0,555000.0,582149.0,585000.0,575000.0,600000.0,625000.0,605000.0,595000.0,565000.0,560000.0,551000.0,540000.0,590000.0,570000.0,572545.0,584000.0,575000.0,580500.0,582000.0,549000.0,585000.0,560000.0,591750.0,575000.0,575000.0,608000.0,625000.0,590500.0,590000.0,580000.0,575000.0,594500.0,575000.0,599550.0,637000.0,622000.0,612500.0,612421.0,600000.0,625000.0,635000.0,596000.0,610000.0,650000.0,632500.0,635000.0,600000.0,610000.0,650000.0
395169,55,"Tulsa, OK",Msa,OK,118000.0,121500.0,123000.0,130000.0,130000.0,132500.0,133500.0,125000.0,130000.0,125000.0,125000.0,125000.0,127500.0,128000.0,124000.0,130000.0,130875.0,130000.0,129000.0,127500.0,126000.0,126750.0,121750.0,125000.0,119750.0,125000.0,131000.0,125000.0,135000.0,140000.0,134250.0,133000.0,129000.0,135000.0,134000.0,127500.0,125000.0,124500.0,120500.0,120000.0,135000.0,132000.0,139000.0,133250.0,133000.0,130333.0,136500.0,122000.0,125000.0,127000.0,130000.0,141000.0,136000.0,137500.0,140000.0,136000.0,137000.0,137750.0,141500.0,140000.0,130000.0,144000.0,145000.0,140000.0,150000.0,150000.0,145000.0,149000.0,139900.0,140000.0,148000.0,136000.0,135000.0,143000.0,142000.0,146000.0,150000.0,155000.0,150000.0,140000.0,150000.0,149900.0,151000.0,141167.0,145500.0,145000.0,154500.0,150000.0,158900.0,155000.0,149900.0,152900.0,148000.0,149900.0,143000.0,139500.0,144000.0,147450.0,145000.0,156000.0,155000.0,163000.0,155000.0,156450.0,149450.0,155000.0,155000.0,154000.0,150000.0,153700.0,156250.0,164500.0,162000.0,167500.0,162000.0,160000.0,160000.0,163500.0,159250.0,159500.0,160000.0,162000.0,162750.0,168000.0,168000.0,165000.0,169000.0,165000.0,165000.0,169000.0,160000.0,163000.0,159298.0,165000.0,170000.0,179500.0,180000.0,178000.0,170000.0,170000.0,169738.0,170000.0,178000.0,175176.0,180000.0,180000.0,182500.0,185000.0,192000.0,200000.0,202739.0,205000.0,200000.0,200000.0,201750.0,194000.0,200000.0,205000.0,210000.0,215000.0
394619,56,"Fresno, CA",Msa,CA,255000.0,245000.0,260000.0,240500.0,245000.0,235000.0,225000.0,220000.0,227750.0,211250.0,210750.0,190000.0,194000.0,197500.0,198000.0,191250.0,195650.0,197500.0,198000.0,200000.0,205000.0,200000.0,180000.0,179250.0,178000.0,189000.0,173000.0,185000.0,180000.0,175000.0,180000.0,183250.0,178000.0,170000.0,182000.0,150000.0,165000.0,164750.0,165000.0,160000.0,170000.0,170000.0,168500.0,169500.0,155000.0,160000.0,170000.0,160000.0,159500.0,161750.0,170000.0,170000.0,165000.0,170000.0,172000.0,175000.0,173250.0,166000.0,180000.0,163000.0,180000.0,179000.0,188500.0,185000.0,200000.0,205000.0,204500.0,205000.0,198000.0,220000.0,213500.0,201250.0,201750.0,225000.0,213000.0,215000.0,215250.0,215000.0,220000.0,225000.0,222250.0,215000.0,218000.0,227500.0,215000.0,225000.0,225000.0,230000.0,233000.0,235000.0,234500.0,230000.0,228250.0,242000.0,230750.0,229000.0,225500.0,237500.0,235000.0,235000.0,243000.0,243500.0,242750.0,249250.0,247000.0,248000.0,245000.0,238500.0,237000.0,250000.0,245000.0,252000.0,261000.0,265000.0,265000.0,270000.0,260750.0,270000.0,272000.0,255000.0,277000.0,267000.0,265000.0,274000.0,277000.0,275000.0,276000.0,270000.0,275000.0,275000.0,275000.0,271000.0,275000.0,290000.0,276000.0,282500.0,285000.0,285000.0,285000.0,296250.0,290000.0,293250.0,295000.0,290000.0,295000.0,295500.0,295000.0,298000.0,313500.0,315000.0,305000.0,314500.0,320000.0,310000.0,315000.0,315000.0,322000.0,330000.0,335000.0,350000.0
395238,57,"Worcester, MA",Msa,MA,236000.0,240000.0,237000.0,235000.0,241500.0,240000.0,234000.0,222000.0,221000.0,218825.0,214664.0,210000.0,203000.0,216500.0,220000.0,224000.0,208000.0,222000.0,221000.0,210000.0,215000.0,211600.0,211000.0,210000.0,205000.0,219625.0,225000.0,225900.0,241850.0,220000.0,230000.0,225000.0,230000.0,225000.0,206750.0,185000.0,205000.0,206000.0,210000.0,210000.0,225000.0,227000.0,213930.0,193000.0,205950.0,200000.0,187327.0,195000.0,185000.0,199000.0,199900.0,210000.0,225000.0,222000.0,210000.0,193000.0,205000.0,197000.0,205000.0,196750.0,209900.0,205000.0,216500.0,219375.0,231000.0,231750.0,238400.0,215000.0,220000.0,212000.0,213000.0,216750.0,211250.0,226750.0,215000.0,229900.0,240000.0,234900.0,237000.0,219000.0,225000.0,222500.0,218000.0,210000.0,225000.0,224000.0,225000.0,227750.0,246600.0,240000.0,240000.0,234900.0,238500.0,225000.0,230000.0,217000.0,219000.0,223900.0,226000.0,230000.0,248000.0,255000.0,250000.0,242500.0,245000.0,234000.0,244000.0,229900.0,239450.0,240000.0,249900.0,260000.0,270000.0,264950.0,275000.0,250000.0,257000.0,259900.0,258000.0,250000.0,242450.0,250000.0,256200.0,267750.0,289950.0,280000.0,274150.0,275000.0,255000.0,265000.0,260000.0,259900.0,249900.0,257250.0,265000.0,278000.0,287500.0,285000.0,290000.0,280000.0,280000.0,282500.0,285000.0,275000.0,265000.0,287000.0,295000.0,309950.0,304000.0,326000.0,325000.0,325000.0,320000.0,325000.0,319900.0,324900.0,300000.0,324686.0,335000.0,355000.0
394415,58,"Stamford, CT",Msa,CT,402000.0,430000.0,425000.0,448000.0,470000.0,525000.0,475000.0,415000.0,423380.0,379000.0,360000.0,365000.0,350000.0,360000.0,380000.0,370000.0,425000.0,445000.0,422500.0,397250.0,385000.0,375000.0,390000.0,433750.0,372500.0,397000.0,414500.0,407750.0,448000.0,500000.0,472500.0,420000.0,390000.0,417200.0,392500.0,392000.0,385000.0,383000.0,405000.0,438000.0,499000.0,440000.0,454750.0,430000.0,347500.0,324000.0,345500.0,345000.0,344000.0,352500.0,387500.0,418000.0,445000.0,454500.0,420000.0,392250.0,363617.0,383500.0,409000.0,330000.0,350000.0,362500.0,388395.0,429000.0,460000.0,455000.0,425500.0,410500.0,367000.0,365000.0,390000.0,395000.0,346500.0,355000.0,412000.0,415000.0,455000.0,450000.0,457500.0,399000.0,365450.0,391550.0,405000.0,360000.0,372000.0,365000.0,425375.0,450000.0,445000.0,445000.0,415000.0,398000.0,417000.0,371000.0,393000.0,380000.0,375000.0,376000.0,385000.0,400000.0,420000.0,415000.0,402500.0,405000.0,370000.0,385000.0,390000.0,410000.0,375000.0,380000.0,420000.0,429000.0,442000.0,417500.0,420000.0,425000.0,370000.0,395000.0,405500.0,394500.0,392500.0,374000.0,404000.0,410000.0,459230.0,445000.0,430000.0,383000.0,365000.0,389900.0,400000.0,385000.0,350000.0,370000.0,385000.0,411868.0,440000.0,428250.0,425000.0,400000.0,352000.0,390000.0,390000.0,410000.0,372025.0,386000.0,415000.0,439000.0,475550.0,472250.0,515000.0,490000.0,490000.0,465000.0,492000.0,465000.0,483500.0,469950.0,496000.0,541000.0
394312,59,"Albuquerque, NM",Msa,NM,189000.0,185000.0,182500.0,199876.0,197500.0,195980.0,190000.0,179900.0,180000.0,175000.0,178000.0,172500.0,180000.0,180000.0,174644.0,179900.0,179900.0,178000.0,178520.0,175000.0,169000.0,171000.0,170000.0,167000.0,168000.0,172000.0,170000.0,177000.0,175000.0,180500.0,180500.0,179000.0,177000.0,173500.0,175000.0,165000.0,170000.0,159450.0,165000.0,162000.0,165000.0,173000.0,163000.0,164777.0,165000.0,155700.0,158365.0,164000.0,159700.0,159900.0,167500.0,170000.0,170000.0,167000.0,162750.0,170000.0,165000.0,161000.0,163250.0,156000.0,159900.0,173000.0,164000.0,169400.0,166000.0,175000.0,179000.0,174950.0,165225.0,165000.0,177180.0,168025.0,167237.0,166000.0,169783.0,180000.0,174500.0,184995.0,180000.0,170500.0,175000.0,174000.0,175000.0,167000.0,166000.0,172254.0,175000.0,178000.0,190000.0,179000.0,184000.0,178000.0,177790.0,178500.0,173000.0,172235.0,168000.0,178250.0,181150.0,187000.0,191035.0,185000.0,185000.0,187425.0,185000.0,179000.0,185000.0,182250.0,180500.0,186000.0,190000.0,192000.0,194500.0,195000.0,194000.0,195000.0,189900.0,195000.0,185000.0,182000.0,190000.0,192000.0,204500.0,200159.0,205000.0,205000.0,204500.0,195000.0,195000.0,200000.0,200000.0,198990.0,200000.0,202500.0,213094.0,222000.0,225000.0,223900.0,220000.0,215000.0,220500.0,217000.0,219900.0,217000.0,224000.0,229275.0,230000.0,224900.0,235000.0,247000.0,251000.0,245000.0,252400.0,247500.0,252000.0,250000.0,260000.0,264086.0,274000.0,275000.0
394308,60,"Albany, NY",Msa,NY,166250.0,169865.0,175050.0,176500.0,174000.0,188250.0,188000.0,180750.0,175000.0,175750.0,175000.0,170000.0,163000.0,170000.0,170000.0,177500.0,176500.0,175000.0,177000.0,180000.0,169950.0,167250.0,170000.0,162000.0,172500.0,174500.0,169600.0,175000.0,182500.0,175000.0,180000.0,195000.0,181000.0,185000.0,174000.0,169800.0,172300.0,165000.0,169250.0,174000.0,175000.0,181250.0,177160.0,170750.0,177000.0,168000.0,175000.0,162250.0,166750.0,171500.0,167750.0,175000.0,182500.0,189900.0,183250.0,185000.0,175000.0,180000.0,180750.0,162400.0,176000.0,178750.0,171500.0,172250.0,185000.0,188000.0,190500.0,182500.0,175000.0,173000.0,169500.0,181000.0,179000.0,175000.0,174450.0,174000.0,180000.0,190000.0,188750.0,180000.0,172250.0,180000.0,184900.0,173750.0,172950.0,176500.0,175000.0,190000.0,178500.0,185000.0,185000.0,183000.0,177000.0,180000.0,174900.0,171720.0,166000.0,174700.0,176000.0,190000.0,187500.0,189000.0,190000.0,180000.0,186139.0,184000.0,182405.0,176450.0,175000.0,172750.0,180000.0,176000.0,190000.0,194985.0,195000.0,186000.0,184000.0,185500.0,182500.0,175000.0,180000.0,190000.0,200000.0,194250.0,200000.0,200000.0,205000.0,194500.0,189000.0,200000.0,180000.0,193000.0,190000.0,195000.0,187600.0,190550.0,209000.0,210750.0,204000.0,201900.0,196000.0,195000.0,201400.0,200000.0,195900.0,200000.0,207000.0,217400.0,209486.0,211150.0,218500.0,226500.0,222500.0,215340.0,225000.0,213000.0,207900.0,216750.0,220000.0,232000.0
394938,61,"Omaha, NE",Msa,NE,132000.0,134500.0,135357.0,142000.0,138825.0,138000.0,139350.0,135000.0,137500.0,131000.0,124900.0,125000.0,126000.0,131700.0,129900.0,135000.0,135000.0,137000.0,137000.0,139900.0,133000.0,129900.0,135000.0,139950.0,127250.0,136000.0,133000.0,135000.0,139000.0,140000.0,136000.0,128888.0,128000.0,136250.0,135000.0,136000.0,130000.0,125000.0,128000.0,134000.0,140000.0,141875.0,135000.0,132975.0,135000.0,129250.0,132000.0,125000.0,123000.0,130000.0,136000.0,144000.0,144475.0,148000.0,147000.0,143333.0,138000.0,136000.0,140000.0,135000.0,138000.0,132000.0,136000.0,148000.0,157000.0,160000.0,152000.0,150000.0,154000.0,147000.0,144500.0,143000.0,145000.0,149500.0,146000.0,150000.0,160000.0,160000.0,160000.0,152000.0,152500.0,162000.0,150000.0,150000.0,150000.0,155000.0,154500.0,166000.0,175000.0,166000.0,166000.0,160000.0,163000.0,162475.0,163000.0,163500.0,160000.0,163000.0,160000.0,165000.0,175000.0,175000.0,170000.0,169000.0,168000.0,170000.0,168500.0,168500.0,162000.0,168000.0,170000.0,183000.0,183000.0,175000.0,180000.0,180000.0,173000.0,179500.0,170000.0,180000.0,180000.0,174000.0,181000.0,189900.0,193000.0,200000.0,189000.0,190000.0,196000.0,190000.0,190000.0,194000.0,191000.0,191000.0,195000.0,207250.0,205000.0,210000.0,205000.0,196000.0,200000.0,195000.0,190000.0,190000.0,200000.0,200000.0,214500.0,215000.0,226000.0,225000.0,225000.0,221000.0,217750.0,225000.0,220000.0,215900.0,230000.0,242750.0,244900.0,250000.0
394908,62,"New Haven, CT",Msa,CT,230000.0,245000.0,245000.0,245000.0,265000.0,260000.0,250000.0,250000.0,232000.0,224075.0,235000.0,221000.0,215750.0,212000.0,232500.0,225000.0,229000.0,230000.0,230000.0,219000.0,215950.0,215000.0,214000.0,214000.0,220000.0,210500.0,225000.0,225000.0,240500.0,233000.0,250000.0,222500.0,235000.0,198800.0,226500.0,213950.0,215000.0,207250.0,222250.0,225000.0,238000.0,226900.0,223200.0,218500.0,204000.0,209500.0,205000.0,170000.0,183000.0,185000.0,205000.0,201750.0,219950.0,227500.0,217000.0,190000.0,200000.0,212500.0,203750.0,175000.0,195000.0,183400.0,210000.0,205000.0,221500.0,228250.0,230000.0,226000.0,200000.0,196000.0,182250.0,179000.0,183750.0,174950.0,195000.0,205000.0,218250.0,220000.0,214950.0,205000.0,210000.0,202000.0,196500.0,206500.0,189450.0,195000.0,205000.0,215000.0,223000.0,227000.0,229900.0,220000.0,210000.0,197500.0,205000.0,200000.0,192500.0,190000.0,196750.0,210000.0,230000.0,225000.0,218000.0,220000.0,219750.0,206000.0,210000.0,209000.0,199500.0,195000.0,192299.0,215000.0,240000.0,226000.0,230063.0,213750.0,215000.0,210000.0,207500.0,220000.0,195000.0,208000.0,220000.0,225333.0,245000.0,238500.0,238000.0,222700.0,228000.0,207000.0,218500.0,207000.0,210000.0,210000.0,215000.0,227750.0,246000.0,240000.0,235000.0,230000.0,225000.0,220000.0,225000.0,213750.0,200000.0,222000.0,231900.0,240000.0,245000.0,261750.0,250000.0,265000.0,259000.0,260000.0,257000.0,245000.0,244500.0,260000.0,260000.0,284950.0
394357,63,"Bakersfield, CA",Msa,CA,232500.0,240000.0,225000.0,230000.0,225000.0,210000.0,210000.0,198000.0,182000.0,184500.0,180000.0,155000.0,160000.0,160000.0,166000.0,152000.0,169000.0,160000.0,160000.0,156000.0,159000.0,159000.0,156500.0,142400.0,155000.0,143750.0,140000.0,157000.0,155000.0,149500.0,145000.0,140000.0,139000.0,149500.0,135000.0,139000.0,130250.0,126500.0,128000.0,140000.0,140000.0,140000.0,142000.0,134500.0,134750.0,139000.0,144000.0,130000.0,125000.0,129750.0,145000.0,134500.0,145000.0,143500.0,158250.0,145000.0,151250.0,151000.0,155250.0,155000.0,160000.0,164750.0,170000.0,175000.0,181500.0,185000.0,185000.0,190000.0,177250.0,186250.0,185500.0,185000.0,185000.0,185750.0,186000.0,195000.0,193000.0,191750.0,200000.0,202000.0,190000.0,198250.0,210000.0,195000.0,209500.0,200000.0,205000.0,207000.0,210000.0,215000.0,215000.0,205000.0,201000.0,210000.0,210000.0,204250.0,210000.0,203000.0,209000.0,215000.0,223750.0,220000.0,215000.0,215000.0,220000.0,222500.0,220000.0,205000.0,211500.0,215000.0,227750.0,216000.0,225000.0,230000.0,227000.0,230500.0,224500.0,230000.0,232500.0,223000.0,229500.0,229000.0,230000.0,235000.0,235000.0,240000.0,240000.0,238000.0,235000.0,230000.0,230000.0,232500.0,231950.0,242375.0,240000.0,245000.0,255000.0,250000.0,250000.0,250000.0,251500.0,255000.0,250000.0,241000.0,255000.0,252500.0,260000.0,260000.0,265000.0,263000.0,271500.0,270000.0,276000.0,280000.0,275000.0,279000.0,270000.0,292750.0,285000.0,302500.0
394753,64,"Knoxville, TN",Msa,TN,135000.0,144000.0,139650.0,149900.0,149050.0,150000.0,149950.0,146550.0,143500.0,139900.0,145000.0,137200.0,149921.0,146000.0,138550.0,148900.0,150000.0,139000.0,147500.0,139900.0,139950.0,140000.0,140000.0,134000.0,139000.0,142900.0,141000.0,144500.0,149000.0,146125.0,150900.0,140000.0,145000.0,143700.0,145700.0,138000.0,135000.0,145000.0,144500.0,149000.0,144000.0,146650.0,150000.0,140000.0,140000.0,130000.0,140000.0,135000.0,131000.0,129900.0,145000.0,144000.0,155000.0,149851.0,150000.0,148900.0,139900.0,140400.0,145000.0,125000.0,135000.0,145000.0,149400.0,156000.0,155000.0,150000.0,153000.0,150000.0,150150.0,144750.0,148200.0,138000.0,140000.0,150000.0,147900.0,154900.0,162500.0,159000.0,155000.0,151000.0,150000.0,145900.0,159000.0,141750.0,150000.0,151250.0,152000.0,159900.0,162900.0,167500.0,164900.0,156300.0,160000.0,158700.0,155500.0,155000.0,154900.0,159900.0,163000.0,164900.0,168500.0,167000.0,169900.0,163150.0,169000.0,169000.0,164000.0,161500.0,156500.0,168000.0,171000.0,173500.0,179900.0,180000.0,181990.0,180000.0,179950.0,180000.0,182000.0,170000.0,180000.0,187500.0,184370.0,190000.0,195000.0,200935.0,190000.0,192000.0,200000.0,208000.0,197000.0,193000.0,189425.0,192785.0,205000.0,213455.0,214413.0,216250.0,215000.0,214500.0,208400.0,216000.0,215124.0,208450.0,211950.0,225000.0,226324.0,225000.0,230000.0,239000.0,235000.0,238000.0,240000.0,235000.0,237235.0,235000.0,234450.0,244900.0,250000.0,250000.0
394653,65,"Greenville, SC",Msa,SC,143500.0,140000.0,149590.0,149000.0,155000.0,156500.0,152347.0,149000.0,149000.0,143750.0,143268.0,145000.0,145000.0,140000.0,139950.0,143000.0,134900.0,140000.0,145178.0,144950.0,137000.0,138000.0,137750.0,132500.0,141200.0,142000.0,136500.0,137900.0,142000.0,143000.0,143000.0,152000.0,146500.0,145947.0,134900.0,135000.0,139423.0,136500.0,139351.0,145000.0,149839.0,157000.0,148161.0,147663.0,142000.0,144350.0,140661.0,144150.0,141100.0,135000.0,143000.0,144568.0,156858.0,149900.0,155000.0,148332.0,145250.0,148000.0,145000.0,155000.0,144950.0,145000.0,148000.0,160000.0,163775.0,160866.0,162000.0,149125.0,152000.0,153000.0,155500.0,150000.0,148750.0,149950.0,143500.0,161500.0,157500.0,162865.0,158950.0,160000.0,161900.0,159000.0,157475.0,155000.0,162000.0,163000.0,155000.0,167000.0,176500.0,174000.0,171224.0,163445.0,160924.0,168878.0,165000.0,163000.0,170000.0,166250.0,169000.0,185000.0,185000.0,178500.0,182000.0,175000.0,182000.0,176900.0,175000.0,180000.0,175000.0,181040.0,185000.0,187500.0,195000.0,195000.0,190000.0,185000.0,189450.0,186750.0,190130.0,191193.0,185283.0,193000.0,194000.0,200000.0,205985.0,205476.0,193255.0,200000.0,197389.0,198993.0,208302.0,205380.0,203790.0,205000.0,212500.0,217950.0,220000.0,220000.0,218240.0,212000.0,216750.0,209900.0,210000.0,200399.0,209910.0,225000.0,225750.0,229500.0,229071.0,231125.0,235000.0,234000.0,239900.0,235000.0,239000.0,232400.0,230000.0,236366.0,243283.0,250750.0
394952,66,"Ventura, CA",Msa,CA,495000.0,480750.0,486250.0,489000.0,480000.0,469000.0,449990.0,431000.0,425000.0,416750.0,420000.0,373750.0,380000.0,365000.0,390000.0,385000.0,400500.0,409000.0,417000.0,410000.0,400000.0,375000.0,385000.0,392500.0,375000.0,399000.0,405000.0,393500.0,390000.0,390000.0,395000.0,410000.0,390000.0,400000.0,390000.0,370000.0,360750.0,373500.0,385000.0,385000.0,375000.0,380000.0,385000.0,378500.0,360000.0,377750.0,355000.0,351500.0,350000.0,375000.0,386250.0,380000.0,395000.0,389000.0,380000.0,398000.0,375000.0,395000.0,385000.0,394000.0,402500.0,410000.0,432750.0,440000.0,467000.0,460000.0,451000.0,460000.0,450000.0,452400.0,465000.0,457000.0,440000.0,450000.0,461500.0,475000.0,480000.0,500500.0,502250.0,475000.0,490000.0,470000.0,488000.0,486500.0,480000.0,485000.0,499000.0,510000.0,530000.0,525000.0,510000.0,502500.0,512500.0,520000.0,509500.0,513500.0,505000.0,517000.0,535000.0,535000.0,560000.0,525000.0,549000.0,515250.0,545000.0,540000.0,536250.0,535000.0,542500.0,554000.0,577000.0,570000.0,573250.0,570000.0,575000.0,565500.0,570000.0,602000.0,578250.0,597000.0,565000.0,570000.0,592500.0,599000.0,615000.0,590000.0,595000.0,610000.0,615000.0,592750.0,590000.0,571000.0,572750.0,590000.0,605000.0,600000.0,590000.0,600000.0,605000.0,600000.0,605000.0,598000.0,590500.0,613000.0,601000.0,605000.0,618000.0,610000.0,634750.0,650000.0,660000.0,690000.0,680000.0,689000.0,670000.0,695000.0,675000.0,700000.0,750000.0,735500.0
394318,67,"Allentown, PA",Msa,PA,195000.0,190000.0,198000.0,192000.0,205000.0,210000.0,213000.0,199900.0,198000.0,205000.0,193065.0,193000.0,185000.0,183735.0,180000.0,185500.0,191500.0,196500.0,184000.0,189450.0,184950.0,180000.0,190000.0,194950.0,185000.0,183500.0,188000.0,175000.0,198000.0,206170.0,195000.0,191000.0,185000.0,180000.0,185000.0,184900.0,183000.0,165000.0,170000.0,178200.0,185000.0,189000.0,175495.0,183650.0,177000.0,169000.0,175600.0,180000.0,159000.0,157000.0,169995.0,177400.0,185500.0,175000.0,176000.0,175000.0,176900.0,172000.0,165000.0,167000.0,165000.0,163125.0,172500.0,175000.0,176250.0,190000.0,195000.0,177900.0,179950.0,175000.0,182500.0,173000.0,169000.0,179950.0,165000.0,177000.0,180480.0,190000.0,183000.0,176000.0,177000.0,184000.0,165000.0,163000.0,169000.0,164300.0,165000.0,177500.0,191500.0,191000.0,182750.0,179950.0,170000.0,173000.0,174000.0,175050.0,169900.0,167000.0,174900.0,179900.0,185000.0,188950.0,190000.0,180000.0,173000.0,179825.0,179900.0,168500.0,170000.0,170000.0,175000.0,182000.0,189900.0,188300.0,200000.0,183000.0,185000.0,181000.0,185000.0,184900.0,169900.0,181000.0,185000.0,196000.0,200000.0,200000.0,209900.0,188000.0,197000.0,193500.0,191500.0,185000.0,182750.0,185000.0,195000.0,200000.0,208000.0,215000.0,214500.0,210000.0,203023.0,200000.0,199900.0,185000.0,199950.0,212000.0,212000.0,220000.0,224900.0,225000.0,232000.0,228325.0,236000.0,239900.0,231250.0,225250.0,225000.0,230000.0,230000.0,240900.0
394561,68,"El Paso, TX",Msa,TX,135000.0,129950.0,128950.0,135500.0,145000.0,137000.0,134480.0,135000.0,128975.0,135925.0,129500.0,126450.0,132475.0,128000.0,126250.0,120950.0,130450.0,129950.0,131950.0,127950.0,129450.0,125950.0,133000.0,130000.0,129950.0,122451.0,131450.0,128821.0,129900.0,135450.0,134950.0,134000.0,134950.0,135000.0,131950.0,130000.0,128950.0,129450.0,132225.0,130000.0,130450.0,132000.0,137450.0,130000.0,138225.0,132225.0,136000.0,125950.0,135000.0,129000.0,129500.0,132500.0,135000.0,136999.0,142450.0,137000.0,137500.0,143900.0,146000.0,135095.0,136000.0,138000.0,137000.0,136023.0,139715.0,147000.0,143450.0,139020.0,145950.0,140000.0,144000.0,134925.0,138000.0,136250.0,134900.0,144950.0,145950.0,145000.0,139950.0,138400.0,147160.0,139925.0,145000.0,132749.0,143975.0,139975.0,135150.0,142950.0,145950.0,151000.0,141950.0,139700.0,140000.0,150000.0,145475.0,139950.0,145000.0,137000.0,142000.0,145250.0,147950.0,147975.0,148000.0,143031.0,153975.0,146950.0,154030.0,147500.0,145950.0,147950.0,145500.0,150850.0,151250.0,151775.0,155000.0,149000.0,149825.0,154500.0,157350.0,149900.0,150000.0,155000.0,155600.0,154000.0,155238.0,160950.0,155236.0,154925.0,157500.0,157725.0,159475.0,149900.0,164500.0,157950.0,158000.0,164500.0,161975.0,168000.0,165000.0,164900.0,165950.0,169250.0,168950.0,165000.0,165950.0,169000.0,165000.0,169975.0,175000.0,179950.0,183000.0,185950.0,181305.0,179900.0,181950.0,182000.0,185000.0,182950.0,186950.0,194465.0
